,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
71,k+,1.646,0.056,0.574,0.386,0.439,0.05334233819285337,0.024443609,x
72,k+,2.061,0.076,0.524,0.398,0.399,0.060930191916400304,0.025741018,x
73,k+,2.523,0.099,0.495,0.406,0.375,0.06250244280274418,0.023620542,x
74,k+,3.3,0.134,0.477,0.412,0.363,0.059951649244757925,0.022129844,x
75,k+,4.461,0.186,0.464,0.413,0.355,0.05282033466152792,0.025210315,x
76,k+,6.374,0.274,0.45,0.416,0.355,0.04213804251918298,0.029977492,x
77,k+,2.655,0.111,0.47,0.367,0.111,0.01801009040607665,0.037161808,phT
78,k+,2.619,0.107,0.496,0.376,0.211,0.03336682818784737,0.033420054,phT
79,k+,2.597,0.103,0.525,0.38,0.29,0.044553297223669575,0.030143988,phT
80,k+,2.52,0.096,0.55,0.387,0.369,0.05338520877293626,0.027170756,phT
81,k+,2.44,0.089,0.576,0.393,0.489,0.06570115545571577,0.018999474,phT
82,k+,2.339,0.081,0.611,0.418,0.673,0.08011710002869614,0.018133395,phT
83,k+,2.253,0.072,0.661,0.471,0.972,0.09282335869679462,0.030081556,phT
84,k-,2.393,0.081,0.617,0.234,0.366,-0.0007375143339229787,0.022734335,z
85,k-,2.38,0.086,0.58,0.303,0.401,0.00697349149265384,0.024957764,z
86,k-,2.385,0.091,0.553,0.373,0.429,0.01884241685916503,0.02862953,z
87,k-,2.32,0.091,0.536,0.448,0.45,0.03347011840894214,0.032163644,z
88,k-,2.294,0.091,0.534,0.523,0.463,0.036029029274471464,0.041671093,z
89,k-,2.325,0.092,0.53,0.591,0.479,0.04355900714740031,0.050789369,z
90,k-,2.329,0.094,0.513,0.662,0.493,0.024001731099104303,0.068919228,z
91,k-,1.289,0.035,0.715,0.339,0.507,0.018753516850184324,0.0352881,x
92,k-,1.666,0.055,0.582,0.358,0.421,0.025380495560794646,0.029841247,x
93,k-,2.088,0.076,0.532,0.363,0.381,0.032776917516254125,0.032048869,x
94,k-,2.585,0.098,0.508,0.37,0.366,0.03409214694375262,0.029274562,x
95,k-,3.375,0.133,0.489,0.37,0.363,0.034756479454841324,0.028507017,x
96,k-,4.551,0.186,0.474,0.369,0.351,0.0356693041444638,0.04048827,x
97,k-,6.301,0.275,0.444,0.37,0.364,0.03646101721865032,0.064611145,x
98,k-,2.467,0.102,0.478,0.342,0.111,0.00902998122274659,0.030782625,phT
99,k-,2.452,0.098,0.516,0.348,0.21,0.01607447228910994,0.032697401,phT
100,k-,2.457,0.094,0.545,0.351,0.29,0.019454483905309673,0.032869439,phT
101,k-,2.361,0.086,0.576,0.354,0.37,0.028805502139519507,0.032076471,phT
102,k-,2.293,0.081,0.604,0.352,0.489,0.030755326743200917,0.023522755,phT
103,k-,2.275,0.076,0.636,0.372,0.673,0.03811522911945472,0.026974247,phT
104,k-,2.24,0.07,0.678,0.429,0.955,0.047407161201583545,0.039752862,phT
