,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
118,k-,2.4,0.091,0.557,0.347,0.419,0.021154919580845716,0.026084862,z
119,k-,2.37,0.092,0.542,0.411,0.44,0.02546779022455842,0.028584786,z
120,k-,2.29,0.091,0.534,0.482,0.46,0.0281437663779516,0.033593154,z
121,k-,2.29,0.091,0.534,0.482,0.46,0.0281437663779516,0.033593154,z
122,k-,2.34,0.093,0.531,0.556,0.465,0.03094436399664396,0.043291685,z
123,k-,2.33,0.094,0.52,0.642,0.493,0.03441050798236696,0.05328649,z
124,k-,2.28,0.093,0.506,0.726,0.5,0.033616430580582606,0.089304199,z
125,k-,2.3,0.096,0.482,0.793,0.464,0.03195812453608252,0.138790814,z
126,k-,2.47,0.103,0.477,0.337,0.111,0.006512003786336844,0.034169577,phT
127,k-,2.48,0.1,0.513,0.346,0.21,0.011969701265728782,0.034489564,phT
128,k-,2.48,0.096,0.54,0.346,0.28,0.014909723911162699,0.037363083,phT
129,k-,2.39,0.089,0.566,0.351,0.345,0.016097541660705247,0.033934643,phT
130,k-,2.39,0.089,0.566,0.351,0.345,0.016097541660705247,0.033934643,phT
131,k-,2.32,0.084,0.592,0.348,0.447,0.019239845734981578,0.024339269,phT
132,k-,2.31,0.08,0.62,0.358,0.597,0.026086854314565307,0.02782984,phT
133,k-,2.26,0.073,0.661,0.409,0.856,0.043527527090360445,0.031161675,phT
