,Dependence,x1,x2,xF,QT,QM,Siv,tot_err
20,x2,0.3237,0.041,0.2827,0.48,1.8248287590894658,-0.004703086990653354,0.024190774533625684
21,x2,0.3737,0.042,0.3317,0.49,1.8110770276274832,0.012432253115638921,0.029752419068231867
22,x2,0.4448,0.044,0.4008,0.52,1.786057109949175,0.03080380198612996,0.036842302031836076
23,x2,0.5646,0.046,0.5186,0.54,1.740689518552921,0.04889654349232266,0.04674837986544523
24,x2,0.7164,0.046,0.6704,0.54,1.6552945357246849,0.08084715032980043,0.08229618587150359
25,x2,0.8787,0.045,0.8337,0.47,1.5491933384829668,0.11275071181449128,0.11553248239778197
26,x2,0.223,0.0467,0.1763,0.45,1.9364916731037085,-0.02764445969467664,0.014157700726017923
27,x2,0.274,0.0483,0.2257,0.47,1.9364916731037085,-0.03162006719537344,0.01309364749725374
28,x2,0.324,0.0498,0.2742,0.5,1.9287301521985911,-0.004721132839459647,0.02534956211462472
29,x2,0.374,0.0511,0.3229,0.52,1.9183326093250879,0.013254084340770045,0.031558148466516646
30,x2,0.445,0.0527,0.3923,0.54,1.8920887928424501,0.03203294155003162,0.038269016798266504
31,x2,0.565,0.0545,0.5105,0.57,1.8439088914585775,0.051682570768497,0.0494166844695897
32,x2,0.716,0.0548,0.6612,0.56,1.760681686165901,0.08373326470061788,0.08522560404369409
33,x2,0.878,0.0527,0.8253,0.47,1.6462077633154328,0.11254573523362399,0.11534134509579756
34,x1,0.336,0.036,0.30000000000000004,0.489,1.1318127053536728,0.0017449586548641818,0.029766203334992462
35,x1,0.356,0.056,0.3,0.409,1.277106103657797,0.007490328966012843,0.02700873974712319
36,x1,0.367,0.076,0.291,0.372,1.420211251891774,0.008464982815481397,0.023059315809991595
37,x1,0.376,0.098,0.278,0.356,1.5706686474237652,0.009351881747090616,0.021553204058840456
38,x1,0.379,0.133,0.246,0.344,1.7896927110540513,0.009437217202067057,0.020811872073558436
39,x1,0.379,0.186,0.193,0.339,2.0787015177749786,0.009300048347385851,0.02050937393295439
40,x1,0.375,0.275,0.09999999999999998,0.344,2.4857594412975685,0.008902187361669539,0.02084729191508677
41,x1,0.336,0.036,0.30000000000000004,0.486,1.1357816691600546,0.001734253387042929,0.029583588590606006
42,x1,0.356,0.056,0.3,0.408,1.2806248474865698,0.007472015203259755,0.026942703708621663
43,x1,0.366,0.074,0.292,0.375,1.407124727947029,0.008385318559249016,0.023351160544393592
44,x1,0.374,0.093,0.281,0.358,1.5297058540778354,0.009124927296145531,0.021726571444255684
45,x1,0.374,0.093,0.281,0.358,1.5297058540778354,0.009124927296145531,0.021726571444255684
46,x1,0.379,0.118,0.261,0.348,1.6941074346097416,0.009546952285812024,0.021053870586041676
47,x1,0.379,0.157,0.222,0.342,1.9209372712298547,0.009382349660194576,0.02069087281731682
48,x1,0.375,0.254,0.121,0.343,2.3895606290697042,0.008876308910036778,0.02078668932231036
49,x1,0.29,0.006469,0.283531,0.53,1.1135528725660044,-0.022965027708002295,0.01489281554246592
50,x1,0.33,0.01059,0.31941,0.52,1.2041594578792296,-0.001388105537528943,0.029215449980674716
51,x1,0.35,0.01643,0.33357,0.49,1.2922847983320085,0.007615440295105043,0.03346291161510248
52,x1,0.37,0.02556,0.34443999999999997,0.46,1.4106735979665885,0.01100769071923434,0.02818718771206171
53,x1,0.39,0.03967,0.35033000000000003,0.45,1.6703293088490065,0.014228288336580406,0.02796764833950472
54,x1,0.38,0.06255,0.31745,0.46,2.130727575266252,0.012799030319013773,0.02784522043140817
55,x1,0.37,0.1005,0.26949999999999996,0.46,2.7202941017470885,0.01100769071923434,0.028187187712061704
56,x1,0.37,0.1609,0.2091,0.47,3.4351128074635335,0.011246988343565521,0.028799952662323915
57,x1,0.36,0.2781,0.08189999999999997,0.51,4.878524367060187,0.010184949427677732,0.03284568683446051
58,x1,0.285,0.0065,0.27849999999999997,0.54,1.1135528725660044,-0.02219849880300763,0.015227420387561887
59,x1,0.321,0.0106,0.3104,0.52,1.2124355652982142,-0.006782623017267684,0.0247700999270927
60,x1,0.347,0.0164,0.33059999999999995,0.51,1.3114877048604001,0.006816429986050333,0.034301395256645655
61,x1,0.363,0.0257,0.3373,0.49,1.4317821063276353,0.010371475883926012,0.030990974834623763
62,x1,0.37,0.0399,0.3301,0.48,1.6462077633154328,0.011486285967896706,0.02941271761258614
63,x1,0.367,0.0628,0.3042,0.48,2.0542638584174138,0.010922558471588902,0.029753955883860123
64,x1,0.365,0.1009,0.2641,0.48,2.584569596664017,0.010542159488936916,0.030032887575222683
65,x1,0.362,0.1621,0.1999,0.48,3.246536616149585,0.00996836451984223,0.03053694913989496
66,x1,0.361,0.2881,0.07289999999999996,0.52,4.58475735453906,0.010591626406754777,0.0332827277915952
67,QT,0.341,0.109,0.23200000000000004,0.11,1.5915401345866211,0.0009138512940597486,0.007055775293009673
68,QT,0.35,0.106,0.244,0.211,1.5905973720586866,0.0032793018413615595,0.014409539491401276
69,QT,0.355,0.1,0.255,0.29,1.57670542588018,0.005184353749525257,0.019267972343411783
70,QT,0.355,0.093,0.262,0.37,1.5540270267920053,0.006614520301118433,0.02458327505883572
71,QT,0.36,0.086,0.274,0.488,1.5303594349041012,0.009745598668052415,0.031428814069052395
72,QT,0.388,0.08,0.308,0.669,1.517563837207516,0.02064805351811583,0.04123972971700254
73,QT,0.453,0.073,0.38,0.954,1.5039946808416578,0.05957389545316819,0.06839207684386642
74,QT,0.341,0.11,0.23100000000000004,0.11,1.6,0.0009138512940597486,0.007055775293009673
75,QT,0.35,0.108,0.242,0.211,1.6,0.0032793018413615595,0.014409539491401275
76,QT,0.354,0.103,0.251,0.28,1.5874507866387544,0.00488203856571824,0.018719950646530936
77,QT,0.355,0.097,0.258,0.345,1.5684387141358123,0.006167593253745563,0.022922242960265734
78,QT,0.355,0.097,0.258,0.345,1.5684387141358123,0.006167593253745563,0.022922242960265734
79,QT,0.356,0.09,0.266,0.446,1.5459624833740306,0.008167938187877087,0.029452073171679576
80,QT,0.373,0.084,0.289,0.594,1.5297058540778354,0.014908738390579554,0.03611436137064949
81,QT,0.429,0.076,0.353,0.849,1.51657508881031,0.04460786679144939,0.058853169013902966
82,QT,0.35,0.043,0.307,0.1547,1.783255450012701,0.0024043032931688776,0.010564719238482357
83,QT,0.35,0.042,0.308,0.2519,1.772004514666935,0.003914957980279511,0.017202668236416974
84,QT,0.35,0.041,0.309,0.3496,1.772004514666935,0.00543338352483413,0.023874763062530266
85,QT,0.35,0.041,0.309,0.4482,1.797220075561143,0.006965796612787921,0.030608320379365176
86,QT,0.36,0.041,0.319,0.5475,1.8138357147217055,0.010933842767948145,0.03526081086640612
87,QT,0.37,0.04,0.33,0.6681,1.833030277982336,0.01598747428156623,0.04093882632701833
88,QT,0.39,0.04,0.35000000000000003,0.817,1.8601075237738274,0.02583224793552487,0.050776819318611895
89,QT,0.41,0.039,0.371,1.042,1.9,0.04314614288583104,0.06963304332701582
90,QT,0.43,0.038,0.392,1.549,2.0199009876724157,0.0821166308942727,0.10760613250714585
91,QT,0.346,0.052,0.294,0.15,1.8894443627691184,0.0018863049864884247,0.01001955250242557
92,QT,0.344,0.051,0.293,0.25,1.876166303929372,0.002731574831194965,0.01645136590370846
93,QT,0.344,0.0497,0.29429999999999995,0.35,1.865475810617763,0.003824204763672952,0.023031912265191846
94,QT,0.344,0.0495,0.2945,0.45,1.8841443681416772,0.004916834696150938,0.029612458626675227
95,QT,0.35,0.0493,0.30069999999999997,0.55,1.9026297590440449,0.008547943188383212,0.03756041099654361
96,QT,0.363,0.0489,0.3141,0.67,1.9261360284258222,0.014181405800470252,0.042375414569791665
97,QT,0.382,0.0487,0.3333,0.82,1.9595917942265424,0.023448194414155906,0.04974755062219863
98,QT,0.404,0.0486,0.35540000000000005,1.04,2.0149441679609885,0.03920548077687481,0.06874383694171801
99,QT,0.415,0.0492,0.36579999999999996,1.56,2.1840329667841556,0.06940291774983494,0.10515374642463057
100,x2,0.236,0.072,0.16399999999999998,0.39,1.536554587380481,-0.026506610336094853,0.013133866855847453
101,x2,0.304,0.081,0.22299999999999998,0.42,1.5537052487521563,-0.014547170328184688,0.013361531747168094
102,x2,0.374,0.087,0.28700000000000003,0.446,1.5642889758609182,0.01136792618458354,0.027067181184743126
103,x2,0.448,0.093,0.355,0.464,1.57670542588018,0.028087979187810117,0.03301460388648679
104,x2,0.523,0.098,0.42500000000000004,0.472,1.590911688309568,0.03708609792636096,0.03612888825858916
105,x2,0.593,0.102,0.491,0.488,1.5974980438172686,0.048672872107377085,0.046793461903910046
106,x2,0.663,0.106,0.557,0.495,1.607171428317465,0.06221057094727121,0.06238382081038343
107,x2,0.229,0.078,0.15100000000000002,0.337,1.5652475842498528,-0.021778782827977867,0.010979904246542282
108,x2,0.289,0.085,0.20399999999999996,0.372,1.57797338380595,-0.016024330846047975,0.010344220979985896
109,x2,0.348,0.09,0.258,0.401,1.5874507866387544,0.005667487119866274,0.02713568819819087
110,x2,0.413,0.095,0.31799999999999995,0.427,1.5905973720586866,0.01847375068080345,0.028683575245649334
111,x2,0.483,0.099,0.384,0.45,1.5968719422671311,0.0312569992880425,0.03297563637302077
112,x2,0.483,0.099,0.384,0.45,1.5968719422671311,0.0312569992880425,0.03297563637302077
113,x2,0.557,0.102,0.45500000000000007,0.469,1.6031219541881396,0.041395032844846594,0.03953599554207044
114,x2,0.645,0.106,0.539,0.483,1.6093476939431082,0.057143053768766126,0.05664551504182753
115,x2,0.728,0.112,0.616,0.494,1.6155494421403511,0.07675111896729735,0.07834849418868908
116,x2,0.796,0.116,0.68,0.488,1.6309506430300091,0.09315213484654684,0.0962535533648816
117,x2,0.908,0.121,0.787,0.478,1.6,0.1235034334849231,0.12577497535695698
118,x1,0.351,0.035,0.31599999999999995,0.54,1.1371015785759864,0.008661404936422474,0.0367255030269234
119,x1,0.386,0.055,0.331,0.451,1.3084341787036902,0.013578124125513158,0.027610894447921402
120,x1,0.406,0.076,0.33,0.416,1.4778362561528933,0.01619071634898865,0.02759817995479305
121,x1,0.414,0.098,0.31599999999999995,0.392,1.6446884203398526,0.017200286195656403,0.02637801400218605
122,x1,0.421,0.133,0.288,0.372,1.883878977004627,0.017893376297433646,0.02535452174748604
123,x1,0.428,0.185,0.243,0.364,2.1716353285024628,0.018938536494575137,0.025176949108062632
124,x1,0.432,0.273,0.15899999999999997,0.378,2.5750728145044754,0.020349604377156917,0.026340093499112257
125,x1,0.325,0.036,0.28900000000000003,0.492,1.140175425099138,-0.004068353071479503,0.025426740842647094
126,x1,0.352,0.056,0.296,0.406,1.3114877048604001,0.006706415768531223,0.027467793068012027
127,x1,0.366,0.074,0.292,0.374,1.4628738838327795,0.008362957709757684,0.023288890782941874
128,x1,0.372,0.093,0.279,0.353,1.606237840420901,0.008721760226109546,0.02150960634959747
129,x1,0.372,0.093,0.279,0.353,1.606237840420901,0.008721760226109546,0.02150960634959747
130,x1,0.378,0.118,0.26,0.338,1.786057109949175,0.009140841752638525,0.020446257338767444
131,x1,0.38,0.156,0.224,0.323,2.0248456731316584,0.00898714520226402,0.019552187389880092
132,x1,0.386,0.249,0.137,0.326,2.477902338672773,0.009814785953253415,0.01995820751667933
133,QT,0.391,0.111,0.28,0.113,1.652573750245356,0.003615025687879908,0.00705501415657334
134,QT,0.384,0.103,0.281,0.212,1.6275748830699004,0.006223549839435223,0.01291049249644715
135,QT,0.381,0.095,0.28600000000000003,0.29,1.597811002590732,0.008181160782456703,0.017570518441308247
136,QT,0.381,0.087,0.29400000000000004,0.369,1.5671630419327787,0.010409821823194908,0.022356970016699118
137,QT,0.382,0.08,0.302,0.49,1.5385057685949701,0.014011725930410232,0.02972719488399674
138,QT,0.404,0.073,0.331,0.673,1.5099668870541498,0.025370469771958414,0.04448519448247714
139,QT,0.463,0.07,0.393,0.959,1.5043270920913443,0.06281096286202878,0.06965117322867452
140,QT,0.338,0.114,0.22400000000000003,0.111,1.6792855623746665,0.0006131749130709812,0.006910438169924951
141,QT,0.34,0.103,0.23700000000000004,0.211,1.6401219466856725,0.0015619497810265889,0.013408632671549462
142,QT,0.343,0.095,0.24800000000000003,0.28,1.6093476939431082,0.0028201186412437724,0.01827458127304527
143,QT,0.347,0.088,0.259,0.345,1.57797338380595,0.004611114402328164,0.02320388502655441
144,QT,0.347,0.088,0.259,0.345,1.57797338380595,0.004611114402328164,0.02320388502655441
145,QT,0.353,0.081,0.27199999999999996,0.446,1.5459624833740306,0.007574315402795525,0.02999952402289426
146,QT,0.371,0.074,0.297,0.595,1.51657508881031,0.014469656640854344,0.0363504751654546
147,QT,0.428,0.071,0.357,0.849,1.5066519173319364,0.04417257550520409,0.05872315877127794
148,x2,0.233,0.084,0.14900000000000002,0.352,1.5404544783926593,-0.023451310609526103,0.011734167496679352
149,x2,0.303,0.091,0.212,0.385,1.5349267083479914,-0.013811281878938491,0.012031337781115183
150,x2,0.373,0.094,0.279,0.411,1.529051993883792,0.010315642219744436,0.024988219736257474
151,x2,0.447,0.096,0.351,0.43,1.527088733505686,0.02585765670066941,0.030555186112268394
152,x2,0.523,0.097,0.42600000000000005,0.444,1.521512405470294,0.03488607516801752,0.033985649124605055
153,x2,0.593,0.096,0.497,0.447,1.5043270920913443,0.044583552934421226,0.04286204399804875
154,x2,0.663,0.098,0.5650000000000001,0.435,1.498999666444259,0.0546698956809353,0.054822145560639975
155,x2,0.229,0.084,0.14500000000000002,0.35,1.5459624833740306,-0.02261891391629749,0.011403461383649255
156,x2,0.289,0.091,0.19799999999999998,0.379,1.5427248620541512,-0.016325863953366077,0.010538870299501754
157,x2,0.348,0.094,0.254,0.403,1.5362291495737217,0.005695753888543912,0.027271028288954918
158,x2,0.413,0.097,0.31599999999999995,0.422,1.5394804318340654,0.018257430415220263,0.028347701999213156
159,x2,0.483,0.098,0.385,0.437,1.5329709716755893,0.030354019308610168,0.03202300687780017
160,x2,0.483,0.098,0.385,0.437,1.5329709716755893,0.030354019308610168,0.03202300687780017
161,x2,0.558,0.098,0.4600000000000001,0.449,1.5198684153570663,0.03976327678010659,0.03797894802882516
162,x2,0.646,0.099,0.547,0.438,1.5066519173319364,0.05198871224353046,0.051574833576675014
163,x2,0.729,0.099,0.63,0.416,1.4798648586948742,0.06483637772011164,0.06620275757294557
164,x2,0.798,0.101,0.6970000000000001,0.389,1.466287829861518,0.0746853247278884,0.0771833118397692
165,x2,0.906,0.104,0.802,0.338,1.4422205101855958,0.08690495328212933,0.08853835947689018
166,x2,0.2236,0.036,0.1876,0.44,1.8193405398660252,-0.027173147735163168,0.013890376112723011
167,x2,0.2736,0.038,0.2356,0.46,1.8027756377319946,-0.03171874754379512,0.01299036578902204
168,x2,0.3236,0.039,0.2846,0.48,1.786057109949175,-0.004760442411328621,0.024142007921888677
169,x2,0.3736,0.04,0.3336,0.5,1.7691806012954132,0.012666452093417333,0.030364904067122146
170,x2,0.4446,0.041,0.4036,0.52,1.7378147196982767,0.030760821584745555,0.036832783496583275
171,x2,0.5643,0.042,0.5223,0.54,1.676305461424021,0.0488471531516446,0.04669795375382476
172,x2,0.7171,0.042,0.6750999999999999,0.52,1.5842979517754858,0.07802851492457795,0.07944120481178793
173,x2,0.8794,0.041,0.8383999999999999,0.43,1.4866068747318506,0.10334242381997111,0.10587498372344653
174,x2,0.223,0.0447,0.17830000000000001,0.45,1.9,-0.02764445969467664,0.014157700726017923
175,x2,0.273,0.0458,0.2272,0.48,1.8920887928424501,-0.03430082510513202,0.014233405313389768
176,x2,0.323,0.0468,0.2762,0.5,1.876166303929372,-0.005317334331142005,0.024843220529984885
177,x2,0.373,0.0475,0.3255,0.52,1.857417562100671,0.013051420813301967,0.031615265846359826
178,x2,0.444,0.0488,0.3952,0.54,1.8275666882497066,0.03180948013935995,0.038220052073610046
179,x2,0.564,0.0499,0.5141,0.55,1.7635192088548397,0.0497014552950343,0.04751151160686292
180,x2,0.716,0.0491,0.6668999999999999,0.53,1.6643316977093239,0.07924755409165622,0.08065994668421048
181,x2,0.879,0.0473,0.8317,0.43,1.5588457268119895,0.10323527041939651,0.10577493111461315
182,x1,0.33,0.035,0.29500000000000004,0.484,1.1304866208850064,-0.0012920059233923241,0.027192841905089544
183,x1,0.35,0.055,0.295,0.403,1.2763228431709588,0.006263311099851698,0.02752153751201285
184,x1,0.36,0.076,0.284,0.367,1.418097316829843,0.007329169490113187,0.023636013859307848
185,x1,0.367,0.098,0.269,0.352,1.5655669899432603,0.008009876212498525,0.02181956764816409
186,x1,0.369,0.133,0.236,0.344,1.7866169147301836,0.008097982432834466,0.021152350053264074
187,x1,0.367,0.186,0.181,0.34,2.0714729059294985,0.0077368122507088044,0.02107571875106759
188,x1,0.363,0.275,0.08799999999999997,0.354,2.4748737341529163,0.007492862169203687,0.022389398145830228
189,x1,0.33,0.036,0.29400000000000004,0.481,1.1357816691600546,-0.0012839976222142728,0.027024291232124107
190,x1,0.35,0.056,0.294,0.402,1.2806248474865698,0.00624776938496373,0.027453245855655516
191,x1,0.359,0.074,0.285,0.369,1.407124727947029,0.007220425297695707,0.02391414173689789
192,x1,0.366,0.093,0.273,0.354,1.5264337522473748,0.007915740719931069,0.02204349555390755
193,x1,0.366,0.093,0.273,0.354,1.5264337522473748,0.007915740719931069,0.02204349555390755
194,x1,0.369,0.118,0.251,0.348,1.6911534525287764,0.008192145019262775,0.02139830761202296
195,x1,0.369,0.156,0.213,0.342,1.9131126469708992,0.008050901139620315,0.02102937127388464
196,x1,0.364,0.253,0.11099999999999999,0.349,2.3790754506740637,0.007526223131523679,0.02195040814473541
197,x1,0.29,0.006453,0.283547,0.54,1.1135528725660044,-0.02339833011758725,0.015173812062135087
198,x1,0.32,0.01057,0.30943,0.52,1.2083045973594573,-0.007418263765274198,0.024231245672860592
199,x1,0.35,0.01641,0.33359,0.49,1.296148139681572,0.007615440295105045,0.03346291161510249
200,x1,0.37,0.02552,0.34448,0.46,1.4212670403551895,0.01100769071923434,0.028187187712061718
201,x1,0.38,0.03964,0.34036,0.45,1.6792855623746665,0.012520790529469996,0.02723988955246452
202,x1,0.38,0.06247,0.31753,0.45,2.142428528562855,0.012520790529469994,0.02723988955246452
203,x1,0.36,0.1004,0.2596,0.46,2.723967694375247,0.009186424973983831,0.029625521458532998
204,x1,0.36,0.1607,0.19929999999999998,0.47,3.449637662132068,0.009386129864722613,0.030269554533718494
205,x1,0.35,0.2781,0.07189999999999996,0.51,4.888762624632126,0.007926274592864433,0.03482874474224953
206,x1,0.285,0.0064,0.27859999999999996,0.54,1.1135528725660044,-0.02219849880300763,0.015227420387561887
207,x1,0.32,0.0106,0.3094,0.52,1.2165525060596438,-0.007418263765274198,0.02423124567286059
208,x1,0.344,0.0164,0.32759999999999995,0.5,1.3152946437965904,0.00546314966238993,0.03290273180741692
209,x1,0.358,0.0257,0.3323,0.49,1.4317821063276353,0.009387269573345463,0.03195750447374418
210,x1,0.365,0.0398,0.3252,0.48,1.6492422502470643,0.010542159488936916,0.030032887575222687
211,x1,0.359,0.0627,0.2963,0.48,2.0542638584174138,0.009392423151474092,0.03110782664962328
212,x1,0.353,0.1007,0.25229999999999997,0.48,2.5806975801127883,0.00815172958148397,0.032286483253339104
213,x1,0.349,0.1619,0.1871,0.48,3.246536616149585,0.007135503472826498,0.032653852627684866
214,x1,0.345,0.2873,0.057699999999999974,0.51,4.5661800227323495,0.00599805335601853,0.033818348589541206
215,QT,0.337,0.106,0.23100000000000004,0.11,1.5665248162732692,0.0005005641299823722,0.006772564583950951
216,QT,0.346,0.102,0.244,0.211,1.563649577111189,0.0026534023476603844,0.014094170520078636
217,QT,0.35,0.096,0.254,0.29,1.5469324484281788,0.004507097317511149,0.019804580343632087
218,QT,0.348,0.089,0.259,0.369,1.5211837495845135,0.005215218821024077,0.02497024674596616
219,QT,0.349,0.083,0.26599999999999996,0.488,1.5063200191194432,0.0072544285307069405,0.03319808350481295
220,QT,0.371,0.079,0.292,0.67,1.5049916943292412,0.016293562940121697,0.04093246783336905
221,QT,0.433,0.072,0.361,0.951,1.49130815058458,0.05159964488310722,0.06635934689151397
222,QT,0.337,0.107,0.23000000000000004,0.11,1.5748015748023623,0.0005005641299823724,0.006772564583950953
223,QT,0.345,0.103,0.242,0.211,1.5716233645501712,0.0024815475649410004,0.013991512847829792
224,QT,0.35,0.098,0.252,0.28,1.5588457268119895,0.0043516801686314536,0.019121663780058563
225,QT,0.349,0.092,0.257,0.345,1.5362291495737217,0.005128643121094043,0.023469956576148487
226,QT,0.349,0.092,0.257,0.345,1.5362291495737217,0.005128643121094043,0.023469956576148487
227,QT,0.347,0.086,0.261,0.446,1.51657508881031,0.005961034850545976,0.029996906440125416
228,QT,0.359,0.081,0.27799999999999997,0.594,1.5099668870541498,0.011623123649949187,0.0384959354789088
229,QT,0.409,0.076,0.33299999999999996,0.846,1.5033296378372907,0.03450546854106747,0.05643537592112293
230,QT,0.35,0.041,0.309,0.1545,1.746424919657298,0.002401194950191284,0.010551060907210884
231,QT,0.35,0.04,0.31,0.252,1.7320508075688772,0.003916512151768308,0.017209497402052704
232,QT,0.35,0.039,0.311,0.3497,1.7349351572897471,0.005434937696322928,0.023881592228166004
233,QT,0.35,0.039,0.311,0.4483,1.7549928774784245,0.006967350784276715,0.03061514954500091
234,QT,0.35,0.038,0.312,0.5475,1.7748239349298849,0.008509088901163286,0.03738968185565022
235,QT,0.36,0.038,0.322,0.668,1.797220075561143,0.013340286701350436,0.04302140942239141
236,QT,0.38,0.037,0.343,0.8168,1.8138357147217055,0.022726626009935764,0.04944342619211783
237,QT,0.4,0.036,0.36400000000000005,1.042,1.849324200890693,0.036916571664472785,0.06828473346324591
238,QT,0.42,0.035,0.385,1.554,1.9570385790780926,0.0738327511654834,0.1057137060462904
239,QT,0.346,0.0487,0.29729999999999995,0.15,1.8384776310850235,0.0018863049864884253,0.010019552502425571
240,QT,0.344,0.0477,0.29629999999999995,0.25,1.8220867158288598,0.002731574831194965,0.01645136590370846
241,QT,0.342,0.0464,0.29560000000000003,0.35,1.8138357147217055,0.0032201543598166927,0.022649528513561203
242,QT,0.34,0.0464,0.2936,0.45,1.833030277982336,0.0033311725187770854,0.02859660996302018
243,QT,0.342,0.0464,0.29560000000000003,0.55,1.8601075237738274,0.005060242565426233,0.035592116235596175
244,QT,0.351,0.0461,0.30489999999999995,0.67,1.8788294228055935,0.010746557976672328,0.04556682782970127
245,QT,0.366,0.0458,0.3202,0.82,1.91049731745428,0.01833589658289118,0.05106120439040732
246,QT,0.386,0.0452,0.3408,1.04,1.9570385790780926,0.03131097359320107,0.06367035526793405
247,QT,0.4,0.0442,0.3558,1.56,2.083266665599966,0.05526857178174429,0.10223050307357354
248,x2,0.236,0.083,0.15299999999999997,0.354,1.5585249436566615,-0.024059846305070718,0.011921509915307688
249,x2,0.305,0.092,0.213,0.385,1.5728954192825408,-0.012842215603828524,0.012493524793435067
250,x2,0.374,0.097,0.277,0.415,1.5899685531481433,0.010577778848883787,0.02518583002616232
251,x2,0.448,0.099,0.349,0.443,1.587765725792064,0.026816755991810087,0.03152040845196906
252,x2,0.524,0.102,0.42200000000000004,0.47,1.5846135175493108,0.03705379308248193,0.03605037946322258
253,x2,0.593,0.103,0.49,0.497,1.5974980438172686,0.04957052753558692,0.04765645607836741
254,x2,0.663,0.106,0.557,0.512,1.600624877977348,0.0643470956060664,0.06452629546447741
255,x2,0.228,0.085,0.14300000000000002,0.351,1.5684387141358123,-0.022501204160625912,0.011368720948515874
256,x2,0.287,0.092,0.19499999999999998,0.378,1.57797338380595,-0.015931448060529436,0.010428515730506818
257,x2,0.347,0.097,0.24999999999999997,0.403,1.5905973720586866,0.005386316243878988,0.02710482801652588
258,x2,0.412,0.101,0.31099999999999994,0.425,1.6,0.01812407484848154,0.02849888250471042
259,x2,0.482,0.102,0.38,0.458,1.5968719422671311,0.03172569809109191,0.0335474410171994
260,x2,0.482,0.102,0.38,0.458,1.5968719422671311,0.03172569809109191,0.0335474410171994
261,x2,0.556,0.104,0.45200000000000007,0.484,1.5937377450509227,0.042575606000727566,0.04066255273906527
262,x2,0.645,0.108,0.537,0.506,1.6155494421403511,0.05986415156727877,0.05934292052000977
263,x2,0.727,0.112,0.615,0.506,1.6217274740226855,0.07836775309847509,0.07997851248843701
264,x2,0.796,0.116,0.68,0.501,1.6186414056238645,0.09563364663549176,0.0988176849094379
265,x2,0.903,0.119,0.784,0.469,1.5716233645501712,0.11969945415124794,0.12202515614519364
266,x2,0.2249,0.028,0.1969,0.52,1.9924858845171276,-0.032479405101888875,0.016538271664890393
267,x2,0.2747,0.032,0.2427,0.52,2.0,-0.03358654521542072,0.01457043965894014
268,x2,0.3245,0.035,0.2895,0.54,1.9798989873223332,-0.0047809167011881,0.02764472783282822
269,x2,0.3742,0.038,0.3362,0.55,1.9672315572906003,0.014061567264504351,0.03336821178484627
270,x2,0.4463,0.042,0.4043,0.56,1.9339079605813716,0.03351594587037084,0.039754857325278746
271,x2,0.5659,0.046,0.5198999999999999,0.58,1.8547236990991407,0.05274842246970228,0.050447562144926426
272,x2,0.7142,0.051,0.6631999999999999,0.62,1.8027756377319946,0.09216704996981726,0.09377078671828612
273,x2,0.8732,0.052,0.8211999999999999,0.61,1.711724276862369,0.14424610252191694,0.14800375048281425
274,x2,0.225,0.0324,0.1926,0.55,2.12367605815953,-0.03438284563589166,0.017502567210094442
275,x2,0.275,0.0372,0.2378,0.56,2.118962010041709,-0.035587535230525595,0.015818366565619503
276,x2,0.324,0.0417,0.2823,0.57,2.1118712081942874,-0.005382091436983996,0.028898500810672172
277,x2,0.374,0.0454,0.3286,0.57,2.08806130178211,0.014528515527382548,0.03459258581906632
