,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
60,k-,1.25,0.006431,0.66,0.3,0.57,0.0003039761824213012,0.0319,x
61,k-,1.51,0.01051,0.48,0.34,0.56,0.0008763948294336087,0.0226,x
62,k-,1.87,0.01621,0.39,0.37,0.54,0.002079572831034252,0.0222,x
63,k-,2.53,0.0252,0.34,0.41,0.54,0.005260857519105036,0.0231,x
64,k-,3.87,0.03966,0.33,0.42,0.53,0.012298987644714357,0.0282,x
65,k-,6.13,0.06254,0.33,0.41,0.53,0.028017371336802658,0.0357,x
66,k-,9.68,0.09993,0.32,0.41,0.53,0.06331025002758356,0.0464,x
67,k-,15.8,0.1599,0.33,0.4,0.54,0.1333622143142168,0.0719,x
68,k-,31.4,0.2852,0.36,0.37,0.54,0.2469184646355359,0.1281,x
69,k-,3.27,0.032,0.39,0.38,0.154,0.0017858730958006943,0.0331,phT
70,k-,3.27,0.032,0.4,0.37,0.2516,0.0029673021168343926,0.0276,phT
71,k-,3.29,0.031,0.4,0.37,0.3501,0.004086112801721341,0.0272,phT
72,k-,3.34,0.032,0.4,0.37,0.4491,0.005951953665009202,0.0275,phT
73,k-,3.35,0.032,0.4,0.38,0.5485,0.008065135473353963,0.0294,phT
74,k-,3.3,0.031,0.41,0.38,0.6699,0.010525511569865207,0.0269,phT
75,k-,3.3,0.031,0.41,0.39,0.8183,0.015905860389530933,0.0333,phT
76,k-,3.34,0.03,0.42,0.4,1.052,0.028850293298456113,0.0322,phT
77,k-,3.5,0.028,0.47,0.41,1.57,0.12963701078865847,0.0577,phT
78,k+,3.97,0.028,0.5,0.2249,0.52,0.003553322782454105,0.0203,z
79,k+,4.0,0.032,0.46,0.2747,0.52,0.005614925570914763,0.021,z
80,k+,3.92,0.035,0.42,0.3245,0.54,0.008202383608482964,0.022,z
81,k+,3.87,0.038,0.38,0.3742,0.55,0.011079713727320263,0.0241,z
82,k+,3.74,0.042,0.33,0.4463,0.56,0.015442529892267676,0.0196,z
83,k+,3.44,0.046,0.27,0.5659,0.58,0.021122437597370387,0.0216,z
84,k+,3.25,0.051,0.23,0.7142,0.62,0.028389061514592962,0.032,z
85,k+,2.93,0.052,0.2,0.8732,0.61,0.026700398507655477,0.05,z
86,k+,1.24,0.006452,0.65,0.3,0.57,0.0003059452513578306,0.03,x
87,k+,1.49,0.01054,0.48,0.35,0.56,0.0009033572485765587,0.0199,x
88,k+,1.82,0.01628,0.38,0.39,0.56,0.0023050928640852486,0.0184,x
89,k+,2.39,0.02533,0.32,0.44,0.55,0.00570548536912395,0.0186,x
90,k+,3.61,0.0398,0.3,0.46,0.54,0.013404549929110585,0.0221,x
91,k+,5.74,0.06279,0.3,0.45,0.54,0.030674309839730036,0.0258,x
92,k+,9.1,0.1008,0.3,0.45,0.53,0.06785484204895807,0.0325,x
93,k+,14.5,0.1608,0.3,0.45,0.54,0.14442806965236912,0.0465,x
94,k+,28.7,0.2847,0.33,0.44,0.56,0.2930356910305136,0.0762,x
95,k+,3.75,0.039,0.38,0.39,0.1543,0.0026415855348964888,0.0266,phT
96,k+,3.75,0.039,0.38,0.39,0.2519,0.004463652848294147,0.0226,phT
97,k+,3.77,0.039,0.37,0.39,0.3503,0.006535335742734901,0.0215,phT
98,k+,3.77,0.039,0.37,0.4,0.4491,0.009124683952465244,0.0221,phT
99,k+,3.76,0.039,0.37,0.41,0.5486,0.012367744915865168,0.0236,phT
100,k+,3.68,0.038,0.37,0.42,0.6703,0.016701254929342896,0.0218,phT
101,k+,3.71,0.038,0.37,0.43,0.8192,0.025351230044971994,0.0273,phT
102,k+,3.75,0.037,0.39,0.44,1.051,0.04670531501081613,0.0266,phT
103,k+,4.12,0.036,0.44,0.44,1.57,0.2297146375223144,0.0504,phT
