,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
60,k-,1.25,0.006431,0.66,0.3,0.57,0.000189682410987109,0.0319,x
61,k-,1.51,0.01051,0.48,0.34,0.56,0.000553551268115541,0.0226,x
62,k-,1.87,0.01621,0.39,0.37,0.54,0.001336083944603207,0.0222,x
63,k-,2.53,0.0252,0.34,0.41,0.54,0.0034727814715622774,0.0231,x
64,k-,3.87,0.03966,0.33,0.42,0.53,0.008484715062224665,0.0282,x
65,k-,6.13,0.06254,0.33,0.41,0.53,0.02075336319737677,0.0357,x
66,k-,9.68,0.09993,0.32,0.41,0.53,0.052878689643449224,0.0464,x
67,k-,15.8,0.1599,0.33,0.4,0.54,0.13651428358392229,0.0719,x
68,k-,31.4,0.2852,0.36,0.37,0.54,0.4070341659305557,0.1281,x
69,k-,3.27,0.032,0.39,0.38,0.154,0.0012034830887586773,0.0331,phT
70,k-,3.27,0.032,0.4,0.37,0.2516,0.0019996369984211664,0.0276,phT
71,k-,3.29,0.031,0.4,0.37,0.3501,0.0027452184607384272,0.0272,phT
72,k-,3.34,0.032,0.4,0.37,0.4491,0.00401096561550598,0.0275,phT
73,k-,3.35,0.032,0.4,0.38,0.5485,0.005435018968342437,0.0294,phT
74,k-,3.3,0.031,0.41,0.38,0.6699,0.00707147111996944,0.0269,phT
75,k-,3.3,0.031,0.41,0.39,0.8183,0.010686210512072457,0.0333,phT
76,k-,3.34,0.03,0.42,0.4,1.052,0.01932392387443899,0.0322,phT
77,k-,3.5,0.028,0.47,0.41,1.57,0.08630485519492624,0.0577,phT
78,k+,3.97,0.028,0.5,0.2249,0.52,0.0023655976509708554,0.0203,z
79,k+,4.0,0.032,0.46,0.2747,0.52,0.003783845551581522,0.021,z
80,k+,3.92,0.035,0.42,0.3245,0.54,0.005578355702440337,0.022,z
81,k+,3.87,0.038,0.38,0.3742,0.55,0.007604729630858128,0.0241,z
82,k+,3.74,0.042,0.33,0.4463,0.56,0.01073030089045731,0.0196,z
83,k+,3.44,0.046,0.27,0.5659,0.58,0.014859289078978674,0.0216,z
84,k+,3.25,0.051,0.23,0.7142,0.62,0.020283243789053846,0.032,z
85,k+,2.93,0.052,0.2,0.8732,0.61,0.019136162469136037,0.05,z
86,k+,1.24,0.006452,0.65,0.3,0.57,0.00019092302224270075,0.03,x
87,k+,1.49,0.01054,0.48,0.35,0.56,0.0005706323922502218,0.0199,x
88,k+,1.82,0.01628,0.38,0.39,0.56,0.0014812869588787213,0.0184,x
89,k+,2.39,0.02533,0.32,0.44,0.55,0.0037677699739254254,0.0186,x
90,k+,3.61,0.0398,0.3,0.46,0.54,0.00925138848486141,0.0221,x
91,k+,5.74,0.06279,0.3,0.45,0.54,0.022739326922172832,0.0258,x
92,k+,9.1,0.1008,0.3,0.45,0.53,0.05683638736507071,0.0325,x
93,k+,14.5,0.1608,0.3,0.45,0.54,0.14830990486514747,0.0465,x
94,k+,28.7,0.2847,0.33,0.44,0.56,0.48206095530652754,0.0762,x
95,k+,3.75,0.039,0.38,0.39,0.1543,0.0018186636456645762,0.0266,phT
96,k+,3.75,0.039,0.38,0.39,0.2519,0.0030731100904433915,0.0226,phT
97,k+,3.77,0.039,0.37,0.39,0.3503,0.004499410437599176,0.0215,phT
98,k+,3.77,0.039,0.37,0.4,0.4491,0.006282110029489454,0.0221,phT
99,k+,3.76,0.039,0.37,0.41,0.5486,0.008514874025541732,0.0236,phT
100,k+,3.68,0.038,0.37,0.42,0.6703,0.01146315973133067,0.0218,phT
101,k+,3.71,0.038,0.37,0.43,0.8192,0.017400201399276345,0.0273,phT
102,k+,3.75,0.037,0.39,0.44,1.051,0.03195879970833933,0.0266,phT
103,k+,4.12,0.036,0.44,0.44,1.57,0.15670509638467056,0.0504,phT
