,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
50,pi-,3.42,0.036,0.38,0.4,1.042,-0.005047392,0.016066033,phT
51,pi-,3.83,0.035,0.43,0.42,1.554,-0.01246394,0.03929268,phT
52,k-,3.65,0.51,0.026,0.2248,0.51,-0.010940885,0.03954294,z
53,k-,3.51,0.46,0.028,0.2743,0.53,-0.017187795,0.033668943,z
54,k-,3.49,0.43,0.03,0.3242,0.54,-0.017965155,0.040478483,z
55,k-,3.35,0.4,0.032,0.3742,0.56,-0.020290192,0.07231741,z
56,k-,3.13,0.35,0.034,0.4454,0.56,0.035052646,0.25828555,z
57,k-,2.85,0.29,0.037,0.5641,0.57,-0.002275734,0.030277587,z
58,k-,2.68,0.25,0.04,0.7111,0.6,-0.10423455,0.08788608,z
59,k-,2.45,0.23,0.039,0.8679,0.55,0.08846557,0.09803038,z
60,k-,1.25,0.006431,0.66,0.3,0.57,-0.02413809,0.038518023,x
61,k-,1.51,0.01051,0.48,0.34,0.56,0.011578824,0.017342756,x
62,k-,1.87,0.01621,0.39,0.37,0.54,-0.00800467,0.015870541,x
63,k-,2.53,0.0252,0.34,0.41,0.54,-0.009519122,0.013352473,x
64,k-,3.87,0.03966,0.33,0.42,0.53,-0.025149098,0.020162215,x
65,k-,6.13,0.06254,0.33,0.41,0.53,0.023022836,0.019588592,x
66,k-,9.68,0.09993,0.32,0.41,0.53,0.029145503,0.021823812,x
67,k-,15.8,0.1599,0.33,0.4,0.54,0.016327003,0.06718502,x
68,k-,31.4,0.2852,0.36,0.37,0.54,0.051508244,0.16196814,x
69,k-,3.27,0.032,0.39,0.38,0.154,0.0014124125,0.004632184,phT
70,k-,3.27,0.032,0.4,0.37,0.2516,0.0027119827,0.007822516,phT
71,k-,3.29,0.031,0.4,0.37,0.3501,-0.014944117,0.00992911,phT
72,k-,3.34,0.032,0.4,0.37,0.4491,0.0050219996,0.014455277,phT
73,k-,3.35,0.032,0.4,0.38,0.5485,0.0054269223,0.017827686,phT
74,k-,3.3,0.031,0.41,0.38,0.6699,-0.029785655,0.01860554,phT
75,k-,3.3,0.031,0.41,0.39,0.8183,-0.036979668,0.022607636,phT
76,k-,3.34,0.03,0.42,0.4,1.052,-0.08021633,0.032325123,phT
77,k-,3.5,0.028,0.47,0.41,1.57,-0.13423,0.057360712,phT
78,k+,3.97,0.028,0.5,0.2249,0.52,0.011209677,0.01926635,z
79,k+,4.0,0.032,0.46,0.2747,0.52,-0.013260154,0.017108696,z
80,k+,3.92,0.035,0.42,0.3245,0.54,0.008745762,0.017354153,z
81,k+,3.87,0.038,0.38,0.3742,0.55,0.010434871,0.011629242,z
82,k+,3.74,0.042,0.33,0.4463,0.56,0.009029768,0.014198814,z
83,k+,3.44,0.046,0.27,0.5659,0.58,0.013441235,0.0060468325,z
84,k+,3.25,0.051,0.23,0.7142,0.62,0.02217314,0.020568585,z
85,k+,2.93,0.052,0.2,0.8732,0.61,0.018692827,0.032591432,z
86,k+,1.24,0.006452,0.65,0.3,0.57,-0.02685514,0.021836204,x
87,k+,1.49,0.01054,0.48,0.35,0.56,0.0018374787,0.012522954,x
88,k+,1.82,0.01628,0.38,0.39,0.56,0.02221699,0.011145183,x
89,k+,2.39,0.02533,0.32,0.44,0.55,0.024101557,0.015003763,x
90,k+,3.61,0.0398,0.3,0.46,0.54,0.028189782,0.013551405,x
91,k+,5.74,0.06279,0.3,0.45,0.54,0.029541554,0.012886633,x
92,k+,9.1,0.1008,0.3,0.45,0.53,0.07989854,0.023566306,x
93,k+,14.5,0.1608,0.3,0.45,0.54,0.01371988,0.054155096,x
94,k+,28.7,0.2847,0.33,0.44,0.56,0.004202439,0.07483431,x
95,k+,3.75,0.039,0.38,0.39,0.1543,0.0041073207,0.0037937341,phT
96,k+,3.75,0.039,0.38,0.39,0.2519,0.0067782993,0.0062606554,phT
97,k+,3.77,0.039,0.37,0.39,0.3503,0.009557974,0.008841211,phT
98,k+,3.77,0.039,0.37,0.4,0.4491,0.011889464,0.0113435285,phT
99,k+,3.76,0.039,0.37,0.41,0.5486,0.014105312,0.013930029,phT
100,k+,3.68,0.038,0.37,0.42,0.6703,0.010045811,0.0134371,phT
101,k+,3.71,0.038,0.37,0.43,0.8192,0.011750816,0.01702975,phT
102,k+,3.75,0.037,0.39,0.44,1.051,0.00026971984,0.024338344,phT
103,k+,4.12,0.036,0.44,0.44,1.57,0.0635279,0.0818277,phT
