,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
28,pi0,1.72,0.056,0.597,0.352,0.406,0.009909116669302505,0.031942761,x
29,pi0,2.14,0.074,0.558,0.366,0.374,0.016922073843553976,0.035141144,x
30,pi0,2.58,0.093,0.538,0.372,0.353,0.02268933850121468,0.030734996,x
31,pi0,2.58,0.093,0.538,0.372,0.353,0.02268933850121468,0.030734996,x
32,pi0,3.19,0.118,0.522,0.378,0.338,0.02688371100311598,0.031110288,x
33,pi0,4.1,0.156,0.507,0.38,0.323,0.025665121714609367,0.02973096,x
34,pi0,6.14,0.249,0.479,0.386,0.326,0.010135308726912599,0.033160217,x
35,pi0,2.45,0.078,0.648,0.229,0.337,0.013662590188856547,0.034340646,z
36,pi0,2.49,0.085,0.609,0.289,0.372,0.019505626934257964,0.031331294,z
37,pi0,2.52,0.09,0.581,0.348,0.401,0.02433944868591617,0.030972569,z
38,pi0,2.53,0.095,0.558,0.413,0.427,0.02865331669322755,0.030304125,z
39,pi0,2.55,0.099,0.537,0.483,0.45,0.031794878957456224,0.031590505,z
40,pi0,2.55,0.099,0.537,0.483,0.45,0.031794878957456224,0.031590505,z
41,pi0,2.57,0.102,0.517,0.557,0.469,0.03359421274187957,0.032557641,z
42,pi0,2.59,0.106,0.496,0.645,0.483,0.03449964487075014,0.03246244,z
43,pi0,2.61,0.112,0.472,0.728,0.494,0.035149734344200524,0.043488504,z
44,pi0,2.66,0.116,0.457,0.796,0.488,0.034044398182667,0.043887698,z
45,pi0,2.56,0.121,0.418,0.908,0.478,0.03161580385500317,0.049152213,z
46,pi0,2.82,0.114,0.481,0.338,0.111,0.00836938324630661,0.032318725,phT
47,pi0,2.69,0.103,0.529,0.34,0.211,0.014748746671136242,0.03242607,phT
48,pi0,2.59,0.095,0.563,0.343,0.28,0.018053807308546343,0.03375574,phT
49,pi0,2.49,0.088,0.591,0.347,0.345,0.020287526286129058,0.033147096,phT
50,pi0,2.49,0.088,0.591,0.347,0.345,0.020287526286129058,0.033147096,phT
51,pi0,2.39,0.081,0.624,0.353,0.446,0.02337395285517476,0.027658814,phT
52,pi0,2.3,0.074,0.652,0.371,0.595,0.027196282698564292,0.027647966,phT
53,pi0,2.27,0.071,0.675,0.428,0.849,0.03705969995165506,0.026956446,phT
54,pi-,1.29,0.036,0.704,0.33,0.481,-0.0033668890443355544,0.009343447,x
55,pi-,1.64,0.056,0.568,0.35,0.402,-0.001134782710534307,0.008102469,x
56,pi-,1.98,0.074,0.515,0.359,0.369,0.0011037026843876761,0.009908078,x
57,pi-,2.33,0.093,0.487,0.366,0.354,0.0032524483269119136,0.008736704,x
58,pi-,2.33,0.093,0.487,0.366,0.354,0.0032524483269119136,0.008736704,x
59,pi-,2.86,0.118,0.468,0.369,0.348,0.005454953610011143,0.009027181,x
60,pi-,3.66,0.156,0.454,0.369,0.342,0.006366267414967929,0.009166242,x
61,pi-,5.66,0.253,0.434,0.364,0.349,0.0017922276031175622,0.011081967,x
62,pi-,2.39,0.084,0.598,0.229,0.35,0.007786343753853997,0.00659242,z
63,pi-,2.38,0.091,0.559,0.289,0.379,0.008252788592234364,0.008381527,z
64,pi-,2.36,0.094,0.536,0.348,0.403,0.005174110739960411,0.009091755,z
65,pi-,2.37,0.097,0.521,0.413,0.422,0.0012076093125965872,0.011759252,z
66,pi-,2.35,0.098,0.509,0.483,0.437,-0.0018474717618967447,0.014035669,z
67,pi-,2.35,0.098,0.509,0.483,0.437,-0.0018474717618967447,0.014035669,z
68,pi-,2.31,0.098,0.498,0.558,0.449,-0.005624246109587459,0.016414628,z
69,pi-,2.27,0.099,0.479,0.646,0.438,-0.015342505462029324,0.019524344,z
70,pi-,2.19,0.099,0.452,0.729,0.416,-0.03090558515258839,0.023210558,z
71,pi-,2.15,0.101,0.432,0.798,0.389,-0.046153658351618554,0.027815284,z
72,pi-,2.08,0.104,0.399,0.906,0.338,-0.06213679767756947,0.029516944,z
73,pi-,2.48,0.107,0.462,0.337,0.11,0.00210233366267707,0.008570298,phT
74,pi-,2.47,0.103,0.492,0.345,0.211,0.003459317834981,0.009304837,phT
75,pi-,2.43,0.098,0.52,0.35,0.28,0.0038847091494633203,0.010742439,phT
76,pi-,2.36,0.092,0.546,0.349,0.345,0.0041310661379932,0.009613532,phT
77,pi-,2.36,0.092,0.546,0.349,0.345,0.0041310661379932,0.009613532,phT
78,pi-,2.3,0.086,0.576,0.347,0.446,0.004495968695551903,0.006935416,phT
79,pi-,2.28,0.081,0.606,0.359,0.594,0.0037121227633290033,0.009228218,phT
80,pi-,2.26,0.076,0.643,0.409,0.846,-0.0018034273734082442,0.0109252,phT
81,k+,1.29,0.036,0.704,0.363,0.527,0.017166938876074737,0.02832137,x
82,k+,1.65,0.056,0.571,0.384,0.436,0.03372846206113966,0.024942534,x
83,k+,2.01,0.074,0.524,0.392,0.398,0.04657710147128624,0.02804015,x
84,k+,2.39,0.093,0.498,0.401,0.378,0.05644098853763019,0.022138202,x
85,k+,2.39,0.093,0.498,0.401,0.378,0.05644098853763019,0.022138202,x
86,k+,2.93,0.118,0.479,0.404,0.366,0.06200118265659545,0.021600231,x
87,k+,3.79,0.157,0.468,0.408,0.358,0.056229378747412066,0.019670282,x
88,k+,5.86,0.252,0.451,0.41,0.357,0.020607800632685563,0.021060864,x
89,k+,2.46,0.085,0.603,0.228,0.351,0.03040809585057292,0.017110523,z
90,k+,2.49,0.092,0.569,0.287,0.378,0.0447053202359375,0.017637744,z
91,k+,2.53,0.097,0.548,0.347,0.403,0.05762743058365446,0.020341583,z
92,k+,2.56,0.101,0.532,0.412,0.425,0.06806714137159108,0.020392401,z
93,k+,2.55,0.102,0.522,0.482,0.458,0.07750698640347715,0.02009602,z
94,k+,2.55,0.102,0.522,0.482,0.458,0.07750698640347715,0.02009602,z
95,k+,2.54,0.104,0.515,0.556,0.484,0.08487648965164778,0.021414948,z
96,k+,2.61,0.108,0.5,0.645,0.506,0.08969167393806342,0.023525518,z
97,k+,2.63,0.112,0.474,0.727,0.506,0.08762100617128395,0.035631587,z
98,k+,2.62,0.116,0.448,0.796,0.501,0.08407266337912414,0.03672397,z
99,k+,2.47,0.119,0.411,0.903,0.469,0.07382078943252394,0.041538055,z
100,k+,2.68,0.113,0.468,0.362,0.111,0.017651319687858155,0.024407581,phT
101,k+,2.66,0.109,0.495,0.372,0.211,0.0335657249936408,0.026335148,phT
102,k+,2.66,0.106,0.517,0.377,0.28,0.04424937328772042,0.025358431,phT
103,k+,2.56,0.099,0.54,0.381,0.345,0.05265460142098475,0.021702074,phT
104,k+,2.56,0.099,0.54,0.381,0.345,0.05265460142098475,0.021702074,phT
105,k+,2.49,0.093,0.565,0.387,0.447,0.06567024504240963,0.016497576,phT
106,k+,2.41,0.087,0.593,0.402,0.597,0.0843101707724384,0.022910696,phT
107,k+,2.29,0.076,0.642,0.451,0.867,0.11124571190426183,0.019251234,phT
108,k-,1.3,0.036,0.711,0.338,0.503,-0.002934130525938247,0.029106185,x
109,k-,1.67,0.056,0.578,0.355,0.417,0.002396243611158165,0.027266096,x
110,k-,2.04,0.074,0.533,0.361,0.381,0.007673066471279383,0.034808332,x
111,k-,2.44,0.093,0.51,0.367,0.367,0.013171485261846971,0.030245165,x
112,k-,2.44,0.093,0.51,0.367,0.367,0.013171485261846971,0.030245165,x
113,k-,3.01,0.118,0.493,0.366,0.362,0.01900139494995729,0.033106193,x
114,k-,3.89,0.157,0.48,0.365,0.356,0.021431612571814983,0.034532304,x
115,k-,5.82,0.251,0.451,0.363,0.364,0.009227605934167046,0.049004592,x
116,k-,2.41,0.082,0.616,0.227,0.362,0.012478477844215758,0.022692069,z
117,k-,2.41,0.087,0.582,0.287,0.389,0.014619804714679229,0.023749737,z
118,k-,2.4,0.091,0.557,0.347,0.419,0.01515652781493147,0.026084862,z
119,k-,2.37,0.092,0.542,0.411,0.44,0.01332938265832558,0.028584786,z
120,k-,2.29,0.091,0.534,0.482,0.46,0.00905291985612548,0.033593154,z
121,k-,2.29,0.091,0.534,0.482,0.46,0.00905291985612548,0.033593154,z
122,k-,2.34,0.093,0.531,0.556,0.465,0.0032334536604162775,0.043291685,z
123,k-,2.33,0.094,0.52,0.642,0.493,-0.004136092391008418,0.05328649,z
124,k-,2.28,0.093,0.506,0.726,0.5,-0.00678816043955454,0.089304199,z
125,k-,2.3,0.096,0.482,0.793,0.464,-0.0062328356791811505,0.138790814,z
126,k-,2.47,0.103,0.477,0.337,0.111,0.005028438299316109,0.034169577,phT
127,k-,2.48,0.1,0.513,0.346,0.21,0.008970420965116093,0.034489564,phT
128,k-,2.48,0.096,0.54,0.346,0.28,0.011217838072114576,0.037363083,phT
129,k-,2.39,0.089,0.566,0.351,0.345,0.011813259528006183,0.033934643,phT
130,k-,2.39,0.089,0.566,0.351,0.345,0.011813259528006183,0.033934643,phT
131,k-,2.32,0.084,0.592,0.348,0.447,0.013616086947601976,0.024339269,phT
132,k-,2.31,0.08,0.62,0.358,0.597,0.0158050766347615,0.02782984,phT
133,k-,2.26,0.073,0.661,0.409,0.856,0.014046786113689844,0.031161675,phT
