,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
42,pi0,2.59,0.106,0.496,0.645,0.483,0.03393000820706925,0.03246244,z
43,pi0,2.61,0.112,0.472,0.728,0.494,0.034770533410401185,0.043488504,z
44,pi0,2.66,0.116,0.457,0.796,0.488,0.033830019609627275,0.043887698,z
45,pi0,2.56,0.121,0.418,0.908,0.478,0.03158177577228298,0.049152213,z
46,pi0,2.82,0.114,0.481,0.338,0.111,0.008157730777332572,0.032318725,phT
47,pi0,2.69,0.103,0.529,0.34,0.211,0.01434713754318189,0.03242607,phT
48,pi0,2.59,0.095,0.563,0.343,0.28,0.01753311131499086,0.03375574,phT
49,pi0,2.49,0.088,0.591,0.347,0.345,0.01967085144480809,0.033147096,phT
50,pi0,2.49,0.088,0.591,0.347,0.345,0.01967085144480809,0.033147096,phT
51,pi0,2.39,0.081,0.624,0.353,0.446,0.022623225349756554,0.027658814,phT
52,pi0,2.3,0.074,0.652,0.371,0.595,0.026283784368118044,0.027647966,phT
53,pi0,2.27,0.071,0.675,0.428,0.849,0.03586955805488472,0.026956446,phT
54,pi-,1.29,0.036,0.704,0.33,0.481,-0.00342804804725358,0.009343447,x
55,pi-,1.64,0.056,0.568,0.35,0.402,-0.0012430867472280297,0.008102469,x
56,pi-,1.98,0.074,0.515,0.359,0.369,0.000939594678849363,0.009908078,x
57,pi-,2.33,0.093,0.487,0.366,0.354,0.0030383672469196364,0.008736704,x
58,pi-,2.33,0.093,0.487,0.366,0.354,0.0030383672469196364,0.008736704,x
59,pi-,2.86,0.118,0.468,0.369,0.348,0.005191692039667401,0.009027181,x
60,pi-,3.66,0.156,0.454,0.369,0.342,0.006065220776897514,0.009166242,x
61,pi-,5.66,0.253,0.434,0.364,0.349,0.0013018814786147647,0.011081967,x
62,pi-,2.39,0.084,0.598,0.229,0.35,0.0073953020516272835,0.00659242,z
63,pi-,2.38,0.091,0.559,0.289,0.379,0.007860353008783813,0.008381527,z
64,pi-,2.36,0.094,0.536,0.348,0.403,0.004885422040028381,0.009091755,z
65,pi-,2.37,0.097,0.521,0.413,0.422,0.001032185430904119,0.011759252,z
66,pi-,2.35,0.098,0.509,0.483,0.437,-0.0019450888988940223,0.014035669,z
67,pi-,2.35,0.098,0.509,0.483,0.437,-0.0019450888988940223,0.014035669,z
68,pi-,2.31,0.098,0.498,0.558,0.449,-0.005630598507334798,0.016414628,z
69,pi-,2.27,0.099,0.479,0.646,0.438,-0.015147130323001452,0.019524344,z
70,pi-,2.19,0.099,0.452,0.729,0.416,-0.030511712914918804,0.023210558,z
71,pi-,2.15,0.101,0.432,0.798,0.389,-0.04573974432396862,0.027815284,z
72,pi-,2.08,0.104,0.399,0.906,0.338,-0.062004435929283834,0.029516944,z
73,pi-,2.48,0.107,0.462,0.337,0.11,0.0020069882204191017,0.008570298,phT
74,pi-,2.47,0.103,0.492,0.345,0.211,0.0032908862714838808,0.009304837,phT
75,pi-,2.43,0.098,0.52,0.35,0.28,0.0036784434389471993,0.010742439,phT
76,pi-,2.36,0.092,0.546,0.349,0.345,0.0038910992619965307,0.009613532,phT
77,pi-,2.36,0.092,0.546,0.349,0.345,0.0038910992619965307,0.009613532,phT
78,pi-,2.3,0.086,0.576,0.347,0.446,0.004204063203695737,0.006935416,phT
79,pi-,2.28,0.081,0.606,0.359,0.594,0.003388293595589908,0.009228218,phT
80,pi-,2.26,0.076,0.643,0.409,0.846,-0.0020464462247097356,0.0109252,phT
81,k+,1.29,0.036,0.704,0.363,0.527,0.013354566663397089,0.02832137,x
82,k+,1.65,0.056,0.571,0.384,0.436,0.028909852243191377,0.024942534,x
83,k+,2.01,0.074,0.524,0.392,0.398,0.04127981632406187,0.02804015,x
84,k+,2.39,0.093,0.498,0.401,0.378,0.05122735224804329,0.022138202,x
85,k+,2.39,0.093,0.498,0.401,0.378,0.05122735224804329,0.022138202,x
86,k+,2.93,0.118,0.479,0.404,0.366,0.05748300307958597,0.021600231,x
87,k+,3.79,0.157,0.468,0.408,0.358,0.053291055262992874,0.019670282,x
88,k+,5.86,0.252,0.451,0.41,0.357,0.01993936561622381,0.021060864,x
89,k+,2.46,0.085,0.603,0.228,0.351,0.027120246720451897,0.017110523,z
90,k+,2.49,0.092,0.569,0.287,0.378,0.040088376386517244,0.017637744,z
91,k+,2.53,0.097,0.548,0.347,0.403,0.052232376073665224,0.020341583,z
92,k+,2.56,0.101,0.532,0.412,0.425,0.06229975446549581,0.020392401,z
93,k+,2.55,0.102,0.522,0.482,0.458,0.07113053718293438,0.02009602,z
94,k+,2.55,0.102,0.522,0.482,0.458,0.07113053718293438,0.02009602,z
95,k+,2.54,0.104,0.515,0.556,0.484,0.07781762287213623,0.021414948,z
96,k+,2.61,0.108,0.5,0.645,0.506,0.08243394198519344,0.023525518,z
97,k+,2.63,0.112,0.474,0.727,0.506,0.0817037505208204,0.035631587,z
98,k+,2.62,0.116,0.448,0.796,0.501,0.08018642512429328,0.03672397,z
99,k+,2.47,0.119,0.411,0.903,0.469,0.0730296358998951,0.041538055,z
100,k+,2.68,0.113,0.468,0.362,0.111,0.016254116398417055,0.024407581,phT
101,k+,2.66,0.109,0.495,0.372,0.211,0.030836422365766888,0.026335148,phT
102,k+,2.66,0.106,0.517,0.377,0.28,0.04056567463610966,0.025358431,phT
103,k+,2.56,0.099,0.54,0.381,0.345,0.047983347664618654,0.021702074,phT
104,k+,2.56,0.099,0.54,0.381,0.345,0.047983347664618654,0.021702074,phT
105,k+,2.49,0.093,0.565,0.387,0.447,0.0595192721228716,0.016497576,phT
106,k+,2.41,0.087,0.593,0.402,0.597,0.07602371539802338,0.022910696,phT
107,k+,2.29,0.076,0.642,0.451,0.867,0.09923867238377533,0.019251234,phT
108,k-,1.3,0.036,0.711,0.338,0.503,-0.002289308183583886,0.029106185,x
109,k-,1.67,0.056,0.578,0.355,0.417,0.001736314133561315,0.027266096,x
110,k-,2.04,0.074,0.533,0.361,0.381,0.005825999864058595,0.034808332,x
111,k-,2.44,0.093,0.51,0.367,0.367,0.01019751068514498,0.030245165,x
112,k-,2.44,0.093,0.51,0.367,0.367,0.01019751068514498,0.030245165,x
113,k-,3.01,0.118,0.493,0.366,0.362,0.01491029448423451,0.033106193,x
114,k-,3.89,0.157,0.48,0.365,0.356,0.016546724172490177,0.034532304,x
115,k-,5.82,0.251,0.451,0.363,0.364,0.0015995912043402015,0.049004592,x
116,k-,2.41,0.082,0.616,0.227,0.362,0.010462592641862905,0.022692069,z
117,k-,2.41,0.087,0.582,0.287,0.389,0.01178121451580361,0.023749737,z
118,k-,2.4,0.091,0.557,0.347,0.419,0.011827734005014289,0.026084862,z
119,k-,2.37,0.092,0.542,0.411,0.44,0.01007666978740486,0.028584786,z
120,k-,2.29,0.091,0.534,0.482,0.46,0.0064226346965062546,0.033593154,z
121,k-,2.29,0.091,0.534,0.482,0.46,0.0064226346965062546,0.033593154,z
122,k-,2.34,0.093,0.531,0.556,0.465,0.0017690059717373361,0.043291685,z
123,k-,2.33,0.094,0.52,0.642,0.493,-0.0033880824218857565,0.05328649,z
124,k-,2.28,0.093,0.506,0.726,0.5,-0.0051894609328283,0.089304199,z
125,k-,2.3,0.096,0.482,0.793,0.464,-0.005118098594393924,0.138790814,z
126,k-,2.47,0.103,0.477,0.337,0.111,0.003971356014123385,0.034169577,phT
127,k-,2.48,0.1,0.513,0.346,0.21,0.007043883513313332,0.034489564,phT
128,k-,2.48,0.096,0.54,0.346,0.28,0.008794067725789657,0.037363083,phT
129,k-,2.39,0.089,0.566,0.351,0.345,0.009188463947863709,0.033934643,phT
130,k-,2.39,0.089,0.566,0.351,0.345,0.009188463947863709,0.033934643,phT
131,k-,2.32,0.084,0.592,0.348,0.447,0.01055637137726438,0.024339269,phT
132,k-,2.31,0.08,0.62,0.358,0.597,0.012156903250596002,0.02782984,phT
133,k-,2.26,0.073,0.661,0.409,0.856,0.010477124218855535,0.031161675,phT
