,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
91,k+,5.48,0.0629,0.29,0.463,0.57,0.026529159026325768,0.0172,x
92,k+,8.54,0.1009,0.29,0.468,0.57,0.07028707155512061,0.0203,x
93,k+,13.6,0.1623,0.28,0.473,0.57,0.18697716412803103,0.0261,x
94,k+,26.24,0.2959,0.29,0.468,0.61,0.7037528687334125,0.0319,x
95,k+,4.15,0.0455,0.34,0.41,0.15,0.002759446752111979,0.0199,phT
96,k+,4.26,0.0467,0.35,0.405,0.25,0.0049588716074279145,0.0171,phT
97,k+,4.24,0.0465,0.36,0.404,0.35,0.007161343073560183,0.016,phT
98,k+,4.21,0.0463,0.36,0.408,0.45,0.009687755063314046,0.0161,phT
99,k+,4.19,0.046,0.36,0.415,0.55,0.012624810857314846,0.0168,phT
100,k+,4.16,0.0459,0.36,0.425,0.67,0.017155374936086355,0.0155,phT
101,k+,4.18,0.046,0.36,0.437,0.82,0.025015155261795378,0.0188,phT
102,k+,4.3,0.046,0.37,0.448,1.06,0.04502629208636839,0.0174,phT
103,k+,4.81,0.0459,0.41,0.438,1.59,0.17818185060427325,0.0312,phT
