,hadron,Q2,x,y,z,phT,Asym,dAsym,1D_dependence
49,k-,2.379310345,0.116833549,0.432941176,0.408510638,0.397260274,0.5734253934146996,0.022580645,x
50,k-,4.413793103,0.882969996,0.437647059,0.408510638,0.347945205,0.21524603139998877,0.069354839,x
51,k-,1.862068966,0.095744681,0.375757576,0.417021277,0.389041096,0.7419193307774337,0.037096774,y
52,k-,2.482758621,0.091489362,0.517171717,0.408510638,0.405479452,0.5883727005846604,0.029032258,y
53,k-,2.862068966,0.082978723,0.646464646,0.370212766,0.421917808,0.46325279460582625,0.043548387,y
54,k-,2.206896552,0.091489362,0.45647059,0.346564885,0.380821918,0.5820993594019436,0.027419355,z
55,k-,2.172413793,0.095744681,0.43764706,0.445801527,0.41369863,0.6762796946787113,0.027419355,z
56,k-,2.034482759,0.093617021,0.41411765,0.546564885,0.421917808,0.6789757531938015,0.04516129,z
57,k-,2.310344828,0.10212766,0.432941176,0.395744681,0.277647059,0.46253214089417166,0.024193548,phT
58,k-,2.206896552,0.093617021,0.442352941,0.408510638,0.421176471,0.6906753795052366,0.030645161,phT
59,k-,2.0,0.080851064,0.461176471,0.421276596,0.588235294,0.8631110612524425,0.040322581,phT
