,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
73,k-,3.68,0.0363,0.39,0.376,0.55,0.01779445460753735,0.0218,phT
74,k-,3.67,0.0361,0.4,0.382,0.67,0.025142406489736445,0.0201,phT
75,k-,3.69,0.0359,0.4,0.39,0.82,0.038822965752434435,0.0247,phT
76,k-,3.75,0.0356,0.41,0.398,1.06,0.07961216726889786,0.0231,phT
77,k-,4.03,0.0349,0.45,0.402,1.59,0.4858533130358435,0.0409,phT
78,k+,4.51,0.0324,0.5,0.225,0.55,0.008629728694908058,0.0155,z
79,k+,4.49,0.0372,0.45,0.275,0.56,0.014009339902508109,0.0156,z
80,k+,4.46,0.0417,0.4,0.324,0.57,0.020775841823426185,0.0164,z
81,k+,4.36,0.0454,0.36,0.374,0.57,0.027495177759415276,0.0175,z
82,k+,4.18,0.0499,0.31,0.447,0.58,0.0381180252694185,0.0139,z
83,k+,3.89,0.0558,0.26,0.567,0.6,0.05451741469420049,0.0143,z
84,k+,3.77,0.0616,0.22,0.715,0.64,0.07303159349633767,0.0209,z
85,k+,3.55,0.063,0.2,0.874,0.63,0.06901030760918182,0.0317,z
86,k+,1.23,0.0065,0.64,0.299,0.64,0.0009587239068304743,0.0271,x
87,k+,1.47,0.0106,0.47,0.35,0.6,0.002343101552159089,0.0161,x
88,k+,1.83,0.0163,0.38,0.391,0.58,0.005102951237950373,0.0141,x
89,k+,2.45,0.0255,0.33,0.433,0.57,0.011506910174374156,0.0133,x
90,k+,3.56,0.0399,0.3,0.458,0.57,0.025641773335105943,0.0151,x
91,k+,5.48,0.0629,0.29,0.463,0.57,0.05614965377455144,0.0172,x
92,k+,8.54,0.1009,0.29,0.468,0.57,0.12652648105111286,0.0203,x
93,k+,13.6,0.1623,0.28,0.473,0.57,0.28593440869923964,0.0261,x
94,k+,26.24,0.2959,0.29,0.468,0.61,0.8856899706587759,0.0319,x
95,k+,4.15,0.0455,0.34,0.41,0.15,0.0057433334294677224,0.0199,phT
96,k+,4.26,0.0467,0.35,0.405,0.25,0.010344614767957833,0.0171,phT
97,k+,4.24,0.0465,0.36,0.404,0.35,0.015257099307363678,0.016,phT
98,k+,4.21,0.0463,0.36,0.408,0.45,0.02127194001513731,0.0161,phT
99,k+,4.19,0.046,0.36,0.415,0.55,0.028842181568939612,0.0168,phT
100,k+,4.16,0.0459,0.36,0.425,0.67,0.04146891116539076,0.0155,phT
101,k+,4.18,0.046,0.36,0.437,0.82,0.06578401123331387,0.0188,phT
102,k+,4.3,0.046,0.37,0.448,1.06,0.13987075444572905,0.0174,phT
103,k+,4.81,0.0459,0.41,0.438,1.59,0.8976285115342615,0.0312,phT
