,hadron,Q2,x,y,z,phT,Siv,tot_err,1D_dependence
65,pi-,2.37,0.097,0.521,0.413,0.422,-0.00033519802826336836,0.011759252,z
66,pi-,2.35,0.098,0.509,0.483,0.437,-0.003339921798005754,0.014035669,z
67,pi-,2.35,0.098,0.509,0.483,0.437,-0.003339921798005754,0.014035669,z
68,pi-,2.31,0.098,0.498,0.558,0.449,-0.006961746696781599,0.016414628,z
69,pi-,2.27,0.099,0.479,0.646,0.438,-0.016271646013482573,0.019524344,z
70,pi-,2.19,0.099,0.452,0.729,0.416,-0.031288186607021734,0.023210558,z
71,pi-,2.15,0.101,0.432,0.798,0.389,-0.046228277717052735,0.027815284,z
72,pi-,2.08,0.104,0.399,0.906,0.338,-0.062104423329342066,0.029516944,z
73,pi-,2.48,0.107,0.462,0.337,0.11,0.0015196708815391705,0.008570298,phT
74,pi-,2.47,0.103,0.492,0.345,0.211,0.002450014671723916,0.009304837,phT
75,pi-,2.43,0.098,0.52,0.35,0.28,0.002711670799082271,0.010742439,phT
76,pi-,2.36,0.092,0.546,0.349,0.345,0.00290457115384377,0.009613532,phT
77,pi-,2.36,0.092,0.546,0.349,0.345,0.00290457115384377,0.009613532,phT
78,pi-,2.3,0.086,0.576,0.347,0.446,0.0031688706562027656,0.006935416,phT
79,pi-,2.28,0.081,0.606,0.359,0.594,0.0022542705059358085,0.009228218,phT
80,pi-,2.26,0.076,0.643,0.409,0.846,-0.0033250388443799525,0.0109252,phT
81,k+,1.29,0.036,0.704,0.363,0.527,0.01334712923554257,0.02832137,x
82,k+,1.65,0.056,0.571,0.384,0.436,0.028869773794666685,0.024942534,x
83,k+,2.01,0.074,0.524,0.392,0.398,0.04117157967089604,0.02804015,x
84,k+,2.39,0.093,0.498,0.401,0.378,0.05100431126881422,0.022138202,x
85,k+,2.39,0.093,0.498,0.401,0.378,0.05100431126881422,0.022138202,x
86,k+,2.93,0.118,0.479,0.404,0.366,0.057057662386785585,0.021600231,x
87,k+,3.79,0.157,0.468,0.408,0.358,0.05255498163471366,0.019670282,x
88,k+,5.86,0.252,0.451,0.41,0.357,0.01912660588076868,0.021060864,x
89,k+,2.46,0.085,0.603,0.228,0.351,0.026805112618049323,0.017110523,z
90,k+,2.49,0.092,0.569,0.287,0.378,0.03972913531395597,0.017637744,z
91,k+,2.53,0.097,0.548,0.347,0.403,0.05188509460890226,0.020341583,z
92,k+,2.56,0.101,0.532,0.412,0.425,0.061990357107740396,0.020392401,z
93,k+,2.55,0.102,0.522,0.482,0.458,0.07090187198663718,0.02009602,z
94,k+,2.55,0.102,0.522,0.482,0.458,0.07090187198663718,0.02009602,z
95,k+,2.54,0.104,0.515,0.556,0.484,0.07769342155654511,0.021414948,z
96,k+,2.61,0.108,0.5,0.645,0.506,0.082405658460493,0.023525518,z
97,k+,2.63,0.112,0.474,0.727,0.506,0.08170355355586018,0.035631587,z
98,k+,2.62,0.116,0.448,0.796,0.501,0.08018702016264515,0.03672397,z
99,k+,2.47,0.119,0.411,0.903,0.469,0.07302969365584452,0.041538055,z
100,k+,2.68,0.113,0.468,0.362,0.111,0.016119173042140916,0.024407581,phT
101,k+,2.66,0.109,0.495,0.372,0.211,0.030611761906670542,0.026335148,phT
102,k+,2.66,0.106,0.517,0.377,0.28,0.040293103378842815,0.025358431,phT
103,k+,2.56,0.099,0.54,0.381,0.345,0.04771097369559059,0.021702074,phT
104,k+,2.56,0.099,0.54,0.381,0.345,0.04771097369559059,0.021702074,phT
105,k+,2.49,0.093,0.565,0.387,0.447,0.0592325816185111,0.016497576,phT
106,k+,2.41,0.087,0.593,0.402,0.597,0.0757313008675528,0.022910696,phT
107,k+,2.29,0.076,0.642,0.451,0.867,0.09902426817013904,0.019251234,phT
108,k-,1.3,0.036,0.711,0.338,0.503,-0.0027867931305047195,0.029106185,x
109,k-,1.67,0.056,0.578,0.355,0.417,-0.0009137588641222524,0.027266096,x
110,k-,2.04,0.074,0.533,0.361,0.381,-0.001221699364778087,0.034808332,x
111,k-,2.44,0.093,0.51,0.367,0.367,-0.0046727997999283875,0.030245165,x
112,k-,2.44,0.093,0.51,0.367,0.367,-0.0046727997999283875,0.030245165,x
113,k-,3.01,0.118,0.493,0.366,0.362,-0.01443391366463474,0.033106193,x
114,k-,3.89,0.157,0.48,0.365,0.356,-0.036302632139945085,0.034532304,x
115,k-,5.82,0.251,0.451,0.363,0.364,-0.06250018854062558,0.049004592,x
116,k-,2.41,0.082,0.616,0.227,0.362,0.0052025039356464785,0.022692069,z
117,k-,2.41,0.087,0.582,0.287,0.389,0.001957278821508877,0.023749737,z
118,k-,2.4,0.091,0.557,0.347,0.419,-0.003305955073599591,0.026084862,z
119,k-,2.37,0.092,0.542,0.411,0.44,-0.008717876546286762,0.028584786,z
120,k-,2.29,0.091,0.534,0.482,0.46,-0.015378461502956776,0.033593154,z
121,k-,2.29,0.091,0.534,0.482,0.46,-0.015378461502956776,0.033593154,z
122,k-,2.34,0.093,0.531,0.556,0.465,-0.026483850404664583,0.043291685,z
123,k-,2.33,0.094,0.52,0.642,0.493,-0.03847014218235092,0.05328649,z
124,k-,2.28,0.093,0.506,0.726,0.5,-0.03619599296749051,0.089304199,z
125,k-,2.3,0.096,0.482,0.793,0.464,-0.029676107033982917,0.138790814,z
126,k-,2.47,0.103,0.477,0.337,0.111,-0.0017761234052155112,0.034169577,phT
127,k-,2.48,0.1,0.513,0.346,0.21,-0.0031315894600441557,0.034489564,phT
128,k-,2.48,0.096,0.54,0.346,0.28,-0.003131644558953866,0.037363083,phT
129,k-,2.39,0.089,0.566,0.351,0.345,-0.0024856180257624614,0.033934643,phT
130,k-,2.39,0.089,0.566,0.351,0.345,-0.0024856180257624614,0.033934643,phT
131,k-,2.32,0.084,0.592,0.348,0.447,-0.0018495204362347208,0.024339269,phT
132,k-,2.31,0.08,0.62,0.358,0.597,-0.002181151405311276,0.02782984,phT
133,k-,2.26,0.073,0.661,0.409,0.856,-0.005804490609013218,0.031161675,phT
